task_name,n_train,n_val,n_test,e_v_threshold,n_keep,abstain_rate,roc_auc,accuracy,brier_score,ece,mce,precision,recall,f1_score,specificity,sensitivity,predictive_entropy_mean,aleatoric_entropy_mean,epistemic_uncertainty_mean
new_acutemi,2786,697,3354,0.04,3354,0.0,0.6665780653142421,0.7441860465116279,0.05467468038953561,0.03654470933144763,0.8892781734466553,0.1050767414403778,0.4708994708994709,0.1718146718146718,0.7605055292259084,0.4708994708994709,0.13703866,0.13340335,0.0036353308
new_acutemi,2786,697,3354,0.05,3354,0.0,0.6665780653142421,0.7441860465116279,0.05467468038953561,0.03654470933144763,0.8892781734466553,0.1050767414403778,0.4708994708994709,0.1718146718146718,0.7605055292259084,0.4708994708994709,0.13703866,0.13340335,0.0036353308
new_acutemi,2786,697,3354,0.06,3354,0.0,0.6665780653142421,0.7441860465116279,0.05467468038953561,0.03654470933144763,0.8892781734466553,0.1050767414403778,0.4708994708994709,0.1718146718146718,0.7605055292259084,0.4708994708994709,0.13703866,0.13340335,0.0036353308
guo_los,2830,708,3457,0.01,1117,0.6768874746890368,0.9133897585698949,0.918531781557744,0.07256011714402506,0.04499715059702164,0.4891633987426758,0.7052631578947368,0.7928994082840237,0.7465181058495822,0.9409282700421941,0.7928994082840237,0.14219551,0.13753657,0.0046589477
guo_los,2830,708,3457,0.02,2263,0.34538617298235463,0.8709659302790544,0.821917808219178,0.12397184981945966,0.0701463634442082,0.2264317948688832,0.5766961651917404,0.7712031558185405,0.659915611814346,0.8365603644646925,0.7712031558185405,0.3045658,0.29454944,0.010016338
guo_los,2830,708,3457,0.03,3228,0.0662424067110211,0.825385890452815,0.7338909541511772,0.15376263337410875,0.08891834084133826,0.2354236421130953,0.47667185069984447,0.7672090112640801,0.5880095923261391,0.7229312474269246,0.7672090112640801,0.39612627,0.38185605,0.0142701985
guo_los,2830,708,3457,0.04,3435,0.006363899334683287,0.8148969368481565,0.7141193595342067,0.15892108310891034,0.0928365293722139,0.23780092051331436,0.4584192439862543,0.7746806039488966,0.575993091537133,0.6938616938616938,0.7746806039488966,0.4120209,0.3965958,0.015425038
guo_los,2830,708,3457,0.05,3455,0.0005785363031530766,0.8139403148318695,0.7120115774240231,0.15941168899014524,0.09296680676781839,0.23780092051331436,0.45689069925322473,0.7753456221198156,0.5749679624092269,0.690761499806726,0.7753456221198156,0.41350928,0.39792445,0.015584801
guo_los,2830,708,3457,0.06,3457,0.0,0.8139003064511253,0.7118889210297946,0.15942945716194454,0.09286400593875427,0.23780092051331436,0.4569491525423729,0.7756041426927502,0.5750853242320819,0.6904945904173106,0.7756041426927502,0.41365644,0.3980511,0.015605316
guo_icu,2620,656,3215,0.01,2551,0.20653188180404358,0.7433152392440691,0.9756958055664445,0.020709563018553263,0.016351695097647004,0.2661684354146321,0.53125,0.265625,0.3541666666666667,0.9939686369119421,0.265625,0.025740376,0.024258422,0.0014819523
guo_icu,2620,656,3215,0.02,2789,0.13250388802488333,0.7555047988187522,0.9422732162065256,0.026884781570221394,0.020428081552971218,0.7504448890686035,0.18604651162790697,0.3,0.22966507177033493,0.9612403100775194,0.3,0.043142047,0.040541634,0.0026004107
guo_icu,2620,656,3215,0.03,2948,0.08304821150855368,0.7674248713265813,0.8978968792401628,0.0321807474427308,0.02700971823130081,0.7249115705490112,0.13732394366197184,0.4105263157894737,0.20580474934036938,0.9141254819488258,0.4105263157894737,0.06094145,0.05713878,0.0038026709
guo_icu,2620,656,3215,0.04,3063,0.047278382581648515,0.7790431882131522,0.8687561214495593,0.036842114041925486,0.033773638709401754,0.6375138759613037,0.13283208020050125,0.48623853211009177,0.20866141732283464,0.8828706838185512,0.48623853211009177,0.07680325,0.07185682,0.0049464307
guo_icu,2620,656,3215,0.05,3142,0.022706065318818025,0.7850707600274646,0.8500954805856142,0.04071518285944323,0.03857796864476195,0.6375138759613037,0.13179916317991633,0.5294117647058824,0.21105527638190955,0.8627191531591135,0.5294117647058824,0.08930188,0.08335528,0.0059465887
guo_icu,2620,656,3215,0.06,3187,0.008709175738724761,0.7940590445191416,0.8412299968622529,0.043284544454200984,0.040511588523632534,0.6375138759613037,0.13957934990439771,0.5658914728682171,0.22392638036809817,0.8528449967298888,0.5658914728682171,0.09693364,0.0902951,0.0066385446
new_pancan,2861,716,3434,0.01,3195,0.06959813628421663,0.6959709786971288,0.895774647887324,0.023269526419500926,0.01696717621574939,0.3543017506599426,0.09554140127388536,0.379746835443038,0.15267175572519084,0.9088575096277278,0.379746835443038,0.041957695,0.040479317,0.0014783755
new_pancan,2861,716,3434,0.02,3363,0.020675596971461818,0.7505547021676056,0.8596491228070176,0.029533489632010284,0.020632171396907158,0.5258983373641968,0.12240663900414937,0.5462962962962963,0.2,0.8700460829493087,0.5462962962962963,0.059521023,0.05739971,0.0021213123
