task_name,n_train,n_val,n_test,e_v_threshold,n_keep,abstain_rate,roc_auc,accuracy,brier_score,ece,mce,precision,recall,f1_score,specificity,sensitivity,predictive_entropy_mean,aleatoric_entropy_mean,epistemic_uncertainty_mean
guo_icu,4140,1035,1316,0.04,1316,0.0,0.808707767328457,0.7408814589665653,0.03172542343708997,0.0756044027290808,0.8512963567461286,0.017543859649122806,0.5454545454545454,0.0339943342776204,0.7425287356321839,0.5454545454545454,0.19327348,0.18821831,0.0050551645
guo_icu,4140,1035,1316,0.05,1316,0.0,0.808707767328457,0.7408814589665653,0.03172542343708997,0.0756044027290808,0.8512963567461286,0.017543859649122806,0.5454545454545454,0.0339943342776204,0.7425287356321839,0.5454545454545454,0.19327348,0.18821831,0.0050551645
guo_icu,4140,1035,1316,0.06,1316,0.0,0.808707767328457,0.7408814589665653,0.03172542343708997,0.0756044027290808,0.8512963567461286,0.017543859649122806,0.5454545454545454,0.0339943342776204,0.7425287356321839,0.5454545454545454,0.19327348,0.18821831,0.0050551645
new_pancan,4534,1134,1343,0.01,1287,0.04169769173492177,0.7703328050713154,0.8896658896658897,0.019121773510476107,0.015150063938194222,0.8305484056472778,0.072992700729927,0.4,0.12345679012345678,0.8993660855784469,0.4,0.030046998,0.028966356,0.0010806422
new_pancan,4534,1134,1343,0.02,1324,0.014147431124348464,0.8200820126343787,0.872356495468278,0.025251427711141552,0.0204353422556759,0.8305484056472778,0.11494252873563218,0.5714285714285714,0.19138755980861244,0.8805275407292474,0.5714285714285714,0.039382126,0.037944138,0.0014379893
new_pancan,4534,1134,1343,0.03,1335,0.005956813104988856,0.8331157011712568,0.8681647940074907,0.02796222275425663,0.02189441334442253,0.8305484056472778,0.12972972972972974,0.6153846153846154,0.21428571428571427,0.8757716049382716,0.6153846153846154,0.04324144,0.0416094,0.0016320407
new_pancan,4534,1134,1343,0.04,1342,0.0007446016381236209,0.8463039547415723,0.8666169895678092,0.029314117736478962,0.023195877560204792,0.8305484056472778,0.14583333333333334,0.6511627906976745,0.23829787234042554,0.8737490377213241,0.6511627906976745,0.04609746,0.04429818,0.0017992829
new_pancan,4534,1134,1343,0.05,1343,0.0,0.8497270627755616,0.8667163067758749,0.029452548045098427,0.022833166908880532,0.8305484056472778,0.15025906735751296,0.6590909090909091,0.24472573839662448,0.8737490377213241,0.6590909090909091,0.046577316,0.044748664,0.0018286529
new_pancan,4534,1134,1343,0.06,1343,0.0,0.8497270627755616,0.8667163067758749,0.029452548045098427,0.022833166908880532,0.8305484056472778,0.15025906735751296,0.6590909090909091,0.24472573839662448,0.8737490377213241,0.6590909090909091,0.046577316,0.044748664,0.0018286529
new_lupus,4544,1136,1358,0.01,1351,0.005154639175257714,0.7472809357685203,0.8364174685418209,0.016154329314189843,0.010708465234691525,0.45405563712120056,0.041474654377880185,0.4090909090909091,0.07531380753138076,0.8434913468773514,0.4090909090909091,0.03577687,0.034733657,0.0010432105
