task_name,threshold_mean_label,ci_width,n_test,n_confident,uauc,roc_auc_confident,ar_uauc,tpr,tnr,fnr,fpr,positive_abstain_rate,negative_abstain_rate,overall_abstain_rate,abstained_true_positives,abstained_true_negatives
guo_icu,0.008358662613981762,0.5,1316,1121,0.8455226258763544,0.7751023751023751,0.12560083594566354,1.0,0.3279279279279279,0.0,0.6720720720720721,0.0,0.14942528735632185,0.14817629179331307,0,195
guo_icu,0.008358662613981762,0.6,1316,1070,0.8531260337413166,0.7642716112971071,0.15764541971438523,1.0,0.31916902738432484,0.0,0.6808309726156752,0.0,0.18850574712643678,0.18693009118541035,0,246
guo_icu,0.008358662613981762,0.7,1316,1015,0.8601779082822351,0.7513582035494386,0.1933820968303727,1.0,0.3047808764940239,0.0,0.6952191235059761,0.0,0.23065134099616857,0.22872340425531915,0,301
guo_icu,0.008358662613981762,0.8,1316,946,0.869581190301249,0.7330092367525523,0.2415186346220829,1.0,0.2802139037433155,0.0,0.7197860962566844,0.0,0.2835249042145594,0.2811550151975684,0,370
guo_icu,0.008358662613981762,0.9,1316,848,0.8874669916717449,0.701748669490605,0.3141065830721003,1.0,0.24133811230585425,0.0,0.7586618876941458,0.0,0.3586206896551724,0.3556231003039514,0,468
guo_icu,0.008358662613981762,0.95,1316,774,0.9014553938451283,0.672822590253783,0.37297109021246955,1.0,0.21231979030144169,0.0,0.7876802096985583,0.0,0.4153256704980843,0.41185410334346506,0,542
new_pancan,0.03276247207743857,0.0,1343,1343,0.8497270627755616,0.8497270627755616,0.0,0.5227272727272727,0.9422632794457275,0.4772727272727273,0.057736720554272515,0.0,0.0,0.0,0,0
new_pancan,0.03276247207743857,0.5,1343,1293,0.8861941794275635,0.8420984678946464,0.1270907691231017,0.4864864864864865,0.9609872611464968,0.5135135135135135,0.03901273885350318,0.1590909090909091,0.033102386451116246,0.03723008190618019,7,43
new_pancan,0.03276247207743857,0.6,1343,1268,0.8939605424886982,0.8384736390504338,0.16017565959829239,0.5,0.9627228525121556,0.5,0.03727714748784441,0.22727272727272727,0.05003849114703618,0.05584512285927029,10,65
new_pancan,0.03276247207743857,0.7,1343,1243,0.9040644372653454,0.8371180842279108,0.19847435089929316,0.5,0.9653179190751445,0.5,0.03468208092485549,0.2727272727272727,0.06774441878367975,0.07446016381236038,12,88
new_pancan,0.03276247207743857,0.8,1343,1216,0.9139590854392299,0.8305493420097028,0.24396388830568969,0.4827586206896552,0.9688289806234204,0.5172413793103449,0.031171019376579612,0.3409090909090909,0.08622016936104696,0.09456440804169769,15,112
new_pancan,0.03276247207743857,0.9,1343,1178,0.9264491735431623,0.8261217948717949,0.31515501434670024,0.5,0.9704861111111112,0.5,0.029513888888888888,0.4090909090909091,0.11316397228637413,0.12285927029039465,18,147
new_pancan,0.03276247207743857,0.95,1343,1144,0.9336934199791825,0.8101199157348891,0.37807054377493177,0.5,0.9723707664884136,0.5,0.027629233511586453,0.5,0.13625866050808313,0.14817572598659717,22,177
new_lupus,0.016936671575846832,0.0,1358,1358,0.7548282038755902,0.7548282038755902,0.0,0.34782608695652173,0.899625468164794,0.6521739130434783,0.10037453183520599,0.0,0.0,0.0,0,0
new_lupus,0.016936671575846832,0.5,1358,1279,0.8056593699946609,0.758419380460683,0.20700211691906856,0.25,0.9269261318506752,0.75,0.07307386814932486,0.13043478260869565,0.05692883895131086,0.05817378497790869,3,76
new_lupus,0.016936671575846832,0.6,1358,1259,0.8159358710412195,0.7666263115415658,0.25650545513759976,0.25,0.9289749798224375,0.75,0.07102502017756256,0.13043478260869565,0.07191011235955057,0.07290132547864507,3,96
new_lupus,0.016936671575846832,0.7,1358,1235,0.8265950876526201,0.7677458448753463,0.31447646963035336,0.21052631578947367,0.9358552631578947,0.7894736842105263,0.06414473684210527,0.17391304347826086,0.08913857677902622,0.09057437407952872,4,119
new_lupus,0.016936671575846832,0.8,1358,1202,0.8386736808544556,0.7505796795952782,0.3871030776746458,0.25,0.9401349072512648,0.75,0.05986509274873524,0.30434782608695654,0.11161048689138577,0.11487481590574374,7,149
new_lupus,0.016936671575846832,0.9,1358,1150,0.8562675516977278,0.7448440643863179,0.48972480052108774,0.21428571428571427,0.9454225352112676,0.7857142857142857,0.05457746478873239,0.391304347826087,0.149063670411985,0.15316642120765833,9,199
new_lupus,0.016936671575846832,0.95,1358,1088,0.8715988306723634,0.7430297397769516,0.5655105031753787,0.25,0.9507434944237918,0.75,0.04925650557620818,0.4782608695652174,0.1940074906367041,0.19882179675994108,11,259
new_celiac,0.006622516556291391,0.0,1359,1359,0.6604938271604939,0.6604938271604938,0.0,0.4444444444444444,0.8066666666666666,0.5555555555555556,0.19333333333333333,0.0,0.0,0.0,0,0
new_celiac,0.006622516556291391,0.5,1359,1219,0.7046396023198012,0.6331918906176331,0.20526748971193415,0.42857142857142855,0.8638613861386139,0.5714285714285714,0.13613861386138615,0.2222222222222222,0.10222222222222223,0.10301692420897719,2,138
new_celiac,0.006622516556291391,0.6,1359,1177,0.713952713952714,0.5986336464560205,0.25851851851851854,0.5,0.8701964133219471,0.5,0.12980358667805295,0.3333333333333333,0.1325925925925926,0.13392200147167035,3,179
new_celiac,0.006622516556291391,0.7,1359,1150,0.7257870704157654,0.6009615384615384,0.31506172839506175,0.5,0.8732517482517482,0.5,0.12674825174825174,0.3333333333333333,0.15259259259259259,0.15378955114054452,3,206
new_celiac,0.006622516556291391,0.8,1359,1089,0.7426047383215099,0.6080332409972299,0.38510288065843623,0.5,0.8845798707294552,0.5,0.11542012927054478,0.3333333333333333,0.19777777777777777,0.1986754966887417,3,267
new_celiac,0.006622516556291391,0.9,1359,1000,0.7607830654146108,0.6198859825620389,0.48288065843621397,0.5,0.8883299798792756,0.5,0.11167002012072434,0.3333333333333333,0.2637037037037037,0.26416482707873434,3,356
new_celiac,0.006622516556291391,0.95,1359,910,0.7765436746987951,0.5840883977900553,0.562798353909465,0.4,0.9005524861878453,0.6,0.09944751381215469,0.4444444444444444,0.3296296296296296,0.33038999264164826,4,445
