task_name,threshold_mean_preds,ci_width,n_test,n_confident,uauc,roc_auc_confident,ar_uauc,tpr,tnr,fnr,fpr,positive_abstain_rate,negative_abstain_rate,overall_abstain_rate,abstained_true_positives,abstained_true_negatives
new_pancan,0.024216019,0.8,3434,2987,0.8635368294453336,0.7914246232636728,0.2606940374748802,0.6132075471698113,0.9045470322804582,0.3867924528301887,0.09545296771954183,0.21481481481481482,0.12670506214004243,0.13016889924286545,29,418
new_pancan,0.024216019,0.9,3434,2848,0.8809696822897743,0.7926310043668122,0.33256542386581794,0.62,0.9082969432314411,0.38,0.09170305676855896,0.25925925925925924,0.1670203091846014,0.17064647641234712,35,551
new_pancan,0.024216019,0.95,3434,2702,0.8941180369399357,0.7925213384603336,0.3902170130117993,0.6451612903225806,0.9126101954771944,0.3548387096774194,0.08738980452280568,0.3111111111111111,0.20915428917853895,0.2131624927198602,42,690
new_lupus,0.003893724,0.0,3464,3464,0.6894305104750664,0.6894305104750664,0.0,0.36,0.8837415166715845,0.64,0.11625848332841546,0.0,0.0,0.0,0,0
new_lupus,0.003893724,0.5,3464,3250,0.7325463933913454,0.6909407697711392,0.23274515589652797,0.3235294117647059,0.9242614707730987,0.6764705882352942,0.07573852922690132,0.09333333333333334,0.06107996459132487,0.0617782909930716,7,207
new_lupus,0.003893724,0.6,3464,3206,0.742823832335991,0.6961018633074645,0.2879669519032163,0.3235294117647059,0.9289356277884002,0.6764705882352942,0.07106437221159974,0.09333333333333334,0.0740631454706403,0.07448036951501155,7,251
new_lupus,0.003893724,0.7,3464,3129,0.7548425747187646,0.6982756062090049,0.3498455788334809,0.3333333333333333,0.9350310153444336,0.6666666666666666,0.06496898465556644,0.12,0.09619356742401888,0.09670900692840646,9,326
new_lupus,0.003893724,0.8,3464,3034,0.769085832485681,0.6850145707240529,0.4236923379561326,0.31666666666666665,0.9398117014122394,0.6833333333333333,0.06018829858776059,0.2,0.12245500147536147,0.12413394919168591,15,415
new_lupus,0.003893724,0.9,3464,2880,0.7913848697809012,0.6755196456187256,0.5241467492869086,0.2962962962962963,0.9444444444444444,0.7037037037037037,0.05555555555555555,0.28,0.1661257007966952,0.16859122401847576,21,563
new_lupus,0.003893724,0.95,3464,2719,0.8095079396196824,0.658634857943687,0.5986229959673454,0.2978723404255319,0.9483532934131736,0.7021276595744681,0.051646706586826345,0.37333333333333335,0.2115668338742992,0.21506928406466513,28,717
new_celiac,0.0031096903,0.0,3458,3458,0.5891186652916912,0.5891186652916912,0.0,0.171875,0.8635827931644078,0.828125,0.13641720683559222,0.0,0.0,0.0,0,0
new_celiac,0.0031096903,0.5,3458,3267,0.6148611918195962,0.5957644735474483,0.26321725839717147,0.13333333333333333,0.8986591830371063,0.8666666666666667,0.10134081696289367,0.0625,0.05509723040659988,0.05523423944476576,4,187
new_celiac,0.0031096903,0.6,3458,3213,0.6195578822518967,0.5983577485678665,0.32462157483794934,0.13559322033898305,0.9023462270133165,0.864406779661017,0.09765377298668358,0.078125,0.07071302298173247,0.0708502024291498,5,240
new_celiac,0.0031096903,0.7,3458,3157,0.625461757403258,0.5956140350877193,0.3918311726576311,0.14035087719298245,0.905483870967742,0.8596491228070176,0.09451612903225806,0.109375,0.08662345315262228,0.08704453441295547,7,294
new_celiac,0.0031096903,0.8,3458,3079,0.6315105642707034,0.6018264732290534,0.4720508618149676,0.14285714285714285,0.9093615613628846,0.8571428571428571,0.09063843863711545,0.125,0.10931054802592811,0.10960092539039908,8,371
new_celiac,0.0031096903,0.9,3458,2935,0.6395846923244184,0.6009098428453268,0.5765505303476723,0.1346153846153846,0.9202219909816164,0.8653846153846154,0.07977800901838362,0.1875,0.15055981143193872,0.1512434933487565,12,511
new_celiac,0.0031096903,0.95,3458,2785,0.6476196782096272,0.5899087701847909,0.6523506555686506,0.14893617021276595,0.9251278305332359,0.851063829787234,0.07487216946676406,0.265625,0.1932822628167354,0.19462116830537884,17,656
